1	旅行 · 第1级	wǒ men míng tiān kàn bīn guǎn mā mā hěn xǐ huān hǎi biān tā men kàn bīn guǎn||mā mā bù xǐ huān dì tú péng yǒu míng tiān kàn dì tú wǒ men měi tiān xǐ huān hǎi biān||tā měi tiān xǐ huān dì tú wǒ men bù xǐ huān hǎi biān bà bà hěn xǐ huān bīn guǎn	我们明天看宾馆。妈妈很喜欢海边。他们看宾馆。||妈妈不喜欢地图。朋友明天看地图。我们每天喜欢海边。||他每天喜欢地图。我们不喜欢海边。爸爸很喜欢宾馆。
1	旅行 · 第1级	péng yǒu míng tiān kàn dì tú tā hěn xǐ huān bīn guǎn tā měi tiān xǐ huān dì tú||bà bà hěn xǐ huān bīn guǎn tā měi tiān kàn fēi jī wǒ men bù xǐ huān hǎi biān||mā mā hěn xǐ huān hǎi biān wǒ men xǐ huān bīn guǎn wǒ men míng tiān kàn bīn guǎn	朋友明天看地图。她很喜欢宾馆。他每天喜欢地图。||爸爸很喜欢宾馆。他每天看飞机。我们不喜欢海边。||妈妈很喜欢海边。我们喜欢宾馆。我们明天看宾馆。
1	旅行 · 第1级	mā mā bù kàn bīn guǎn tā měi tiān kàn fēi jī bà bà hěn xǐ huān bīn guǎn||wǒ men hěn xǐ huān dì tú wǒ měi tiān kàn dì tú wǒ men míng tiān kàn bīn guǎn||tā men kàn bīn guǎn tā men míng tiān kàn hǎi biān mā mā bù kàn dì tú	妈妈不看宾馆。他每天看飞机。爸爸很喜欢宾馆。||我们很喜欢地图。我每天看地图。我们明天看宾馆。||他们看宾馆。他们明天看海边。妈妈不看地图。
1	食物 · 第1级	wǒ míng tiān mǎi mǐ fàn nǐ bù zuò bāo zi nǐ zuò miàn tiáo||tā men měi tiān mǎi bāo zi bà bà bù mǎi mǐ fàn mā mā hěn xǐ huān miàn tiáo||bà bà bù zuò mǐ fàn tā mǎi mǐ fàn tā měi tiān zuò bāo zi	我明天买米饭。你不做包子。你做面条。||他们每天买包子。爸爸不买米饭。妈妈很喜欢面条。||爸爸不做米饭。她买米饭。他每天做包子。
1	食物 · 第1级	nǐ bù zuò bāo zi bà bà zuò bāo zi mā mā měi tiān xǐ huān mǐ fàn||tā hěn xǐ huān mǐ fàn bà bà bù zuò mǐ fàn tā mǎi mǐ fàn||bà bà hěn xǐ huān mǐ fàn tā men bù mǎi miàn tiáo nǐ zuò miàn tiáo	你不做包子。爸爸做包子。妈妈每天喜欢米饭。||他很喜欢米饭。爸爸不做米饭。她买米饭。||爸爸很喜欢米饭。他们不买面条。你做面条。
1	食物 · 第1级	tā men míng tiān mǎi miàn tiáo tā hěn xǐ huān mǐ fàn tā mǎi mǐ fàn||wǒ men mǎi bāo zi mā mā měi tiān zuò miàn tiáo tā men bù mǎi miàn tiáo||tā bù mǎi bāo zi bà bà zuò bāo zi péng yǒu měi tiān mǎi miàn tiáo	他们明天买面条。他很喜欢米饭。她买米饭。||我们买包子。妈妈每天做面条。他们不买面条。||她不买包子。爸爸做包子。朋友每天买面条。
1	工作 · 第1级	nǐ měi tiān jì de wèn tí nǐ bù kàn diàn nǎo nǐ kàn wèn tí||mā mā hěn xǐ huān diàn nǎo mā mā bù jì de wèn tí mā mā měi tiān kàn míng piàn||wǒ men kàn diàn nǎo bà bà bù xǐ huān huì yì tā hěn xǐ huān diàn nǎo	你每天记得问题。你不看电脑。你看问题。||妈妈很喜欢电脑。妈妈不记得问题。妈妈每天看名片。||我们看电脑。爸爸不喜欢会议。他很喜欢电脑。
1	饮料 · 第1级	tā men měi tiān mǎi niú nǎi tā men hē niú nǎi tā bù hē kā fēi||tā bù mǎi kā fēi tā mǎi kā fēi bà bà míng tiān mǎi kā fēi||bà bà míng tiān hē kā fēi wǒ měi tiān xǐ huān niú nǎi wǒ men hěn xǐ huān kā fēi	他们每天买牛奶。他们喝牛奶。她不喝咖啡。||她不买咖啡。她买咖啡。爸爸明天买咖啡。||爸爸明天喝咖啡。我每天喜欢牛奶。我们很喜欢咖啡。
1	食物 · 第1级	bà bà bù zuò mǐ fàn bà bà hěn xǐ huān mǐ fàn tā men míng tiān mǎi miàn tiáo||nǐ bù zuò bāo zi tā men měi tiān mǎi bāo zi wǒ míng tiān mǎi mǐ fàn||mā mā měi tiān zuò miàn tiáo tā hěn xǐ huān mǐ fàn nǐ zuò miàn tiáo	爸爸不做米饭。爸爸很喜欢米饭。他们明天买面条。||你不做包子。他们每天买包子。我明天买米饭。||妈妈每天做面条。他很喜欢米饭。你做面条。
1	饮料 · 第1级	tā mǎi kā fēi wǒ men hěn xǐ huān kā fēi bà bà míng tiān hē kā fēi||tā men měi tiān mǎi niú nǎi tā bù hē niú nǎi péng yǒu míng tiān hē niú nǎi||wǒ hē kā fēi nǐ bù mǎi niú nǎi tā men měi tiān hē niú nǎi	她买咖啡。我们很喜欢咖啡。爸爸明天喝咖啡。||他们每天买牛奶。他不喝牛奶。朋友明天喝牛奶。||我喝咖啡。你不买牛奶。他们每天喝牛奶。
1	旅行 · 第1级	mā mā bù xǐ huān dì tú wǒ men měi tiān xǐ huān hǎi biān wǒ men míng tiān kàn bīn guǎn||tā men kàn bīn guǎn mā mā hěn xǐ huān hǎi biān tā měi tiān kàn hǎi biān||tā bù xǐ huān bīn guǎn tā men míng tiān kàn hǎi biān tā hěn xǐ huān bīn guǎn	妈妈不喜欢地图。我们每天喜欢海边。我们明天看宾馆。||他们看宾馆。妈妈很喜欢海边。她每天看海边。||他不喜欢宾馆。他们明天看海边。她很喜欢宾馆。
1	饮料 · 第1级	wǒ men hěn xǐ huān kā fēi nǐ bù mǎi niú nǎi tā men měi tiān hē niú nǎi||wǒ hē kā fēi bà bà míng tiān mǎi kā fēi péng yǒu měi tiān hē kā fēi||tā bù hē niú nǎi péng yǒu míng tiān hē niú nǎi tā mǎi kā fēi	我们很喜欢咖啡。你不买牛奶。他们每天喝牛奶。||我喝咖啡。爸爸明天买咖啡。朋友每天喝咖啡。||他不喝牛奶。朋友明天喝牛奶。她买咖啡。
1	食物 · 第1级	mā mā hěn xǐ huān miàn tiáo tā men míng tiān mǎi miàn tiáo tā mǎi mǐ fàn||mā mā měi tiān zuò miàn tiáo wǒ míng tiān mǎi mǐ fàn bà bà bù mǎi mǐ fàn||bà bà zuò bāo zi tā měi tiān xǐ huān miàn tiáo tā men bù mǎi miàn tiáo	妈妈很喜欢面条。他们明天买面条。她买米饭。||妈妈每天做面条。我明天买米饭。爸爸不买米饭。||爸爸做包子。她每天喜欢面条。他们不买面条。
1	饮料 · 第1级	wǒ měi tiān xǐ huān niú nǎi tā bù mǎi kā fēi wǒ men hěn xǐ huān kā fēi||tā men hē niú nǎi tā bù hē kā fēi péng yǒu míng tiān hē niú nǎi||wǒ měi tiān mǎi kā fēi tā bù hē niú nǎi wǒ hē kā fēi	我每天喜欢牛奶。她不买咖啡。我们很喜欢咖啡。||他们喝牛奶。她不喝咖啡。朋友明天喝牛奶。||我每天买咖啡。他不喝牛奶。我喝咖啡。
1	饮料 · 第1级	tā bù mǎi kā fēi wǒ hē kā fēi tā men měi tiān hē niú nǎi||wǒ měi tiān mǎi kā fēi tā mǎi kā fēi wǒ men hěn xǐ huān kā fēi||tā men hē niú nǎi péng yǒu měi tiān hē kā fēi tā bù hē kā fēi	她不买咖啡。我喝咖啡。他们每天喝牛奶。||我每天买咖啡。她买咖啡。我们很喜欢咖啡。||他们喝牛奶。朋友每天喝咖啡。她不喝咖啡。
1	工作 · 第1级	wǒ men kàn diàn nǎo tā hěn xǐ huān diàn nǎo mā mā měi tiān jì de huì yì||nǐ bù kàn diàn nǎo tā míng tiān kàn huì yì mā mā jì de wèn tí||tā men měi tiān kàn wèn tí mā mā hěn xǐ huān wèn tí bà bà bù jì de huì yì	我们看电脑。他很喜欢电脑。妈妈每天记得会议。||你不看电脑。她明天看会议。妈妈记得问题。||他们每天看问题。妈妈很喜欢问题。爸爸不记得会议。
1	工作 · 第1级	mā mā hěn xǐ huān wèn tí wǒ men kàn diàn nǎo bà bà bù jì de huì yì||nǐ kàn wèn tí wǒ men měi tiān xǐ huān wèn tí bà bà bù kàn míng piàn||tā míng tiān kàn huì yì nǐ bù kàn diàn nǎo bà bà hěn xǐ huān wèn tí	妈妈很喜欢问题。我们看电脑。爸爸不记得会议。||你看问题。我们每天喜欢问题。爸爸不看名片。||她明天看会议。你不看电脑。爸爸很喜欢问题。
1	饮料 · 第1级	wǒ men hěn xǐ huān kā fēi tā bù hē niú nǎi tā men měi tiān hē niú nǎi||tā men hē niú nǎi nǐ bù mǎi niú nǎi wǒ měi tiān xǐ huān niú nǎi||tā mǎi kā fēi bà bà míng tiān hē kā fēi wǒ měi tiān mǎi kā fēi	我们很喜欢咖啡。他不喝牛奶。他们每天喝牛奶。||他们喝牛奶。你不买牛奶。我每天喜欢牛奶。||她买咖啡。爸爸明天喝咖啡。我每天买咖啡。
1	学习 · 第1级	bà bà hěn xǐ huān yǔ fǎ wǒ men kàn zuò yè wǒ men měi tiān liàn xí kè běn||tā měi tiān dú yǔ fǎ tā men míng tiān dú yīng yǔ wǒ men bù kàn kè běn||wǒ men hěn xǐ huān fā yīn tā dú kè běn tā měi tiān xué xí kè běn	爸爸很喜欢语法。我们看作业。我们每天练习课本。||他每天读语法。他们明天读英语。我们不看课本。||我们很喜欢发音。他读课本。她每天学习课本。
1	学习 · 第1级	tā men kàn hàn zì nǐ měi tiān jì de yǔ fǎ tā men bù jì de yǔ fǎ||tā bù kàn yīng yǔ tā men míng tiān dú kè běn nǐ měi tiān fù xí kè běn||tā měi tiān dú hàn zì wǒ men hěn xǐ huān kè běn tā men míng tiān dú yīng yǔ	他们看汉字。你每天记得语法。他们不记得语法。||她不看英语。他们明天读课本。你每天复习课本。||他每天读汉字。我们很喜欢课本。他们明天读英语。
1	饮料 · 第1级	wǒ měi tiān mǎi kā fēi wǒ men hěn xǐ huān kā fēi bà bà míng tiān hē kā fēi||tā mǎi kā fēi tā bù hē kā fēi tā men měi tiān hē niú nǎi||tā men hē niú nǎi tā men měi tiān mǎi niú nǎi tā bù mǎi kā fēi	我每天买咖啡。我们很喜欢咖啡。爸爸明天喝咖啡。||她买咖啡。她不喝咖啡。他们每天喝牛奶。||他们喝牛奶。他们每天买牛奶。她不买咖啡。
2	工作 · 第2级	péng yǒu hěn xǐ huān diàn nǎo nǐ bù xǐ huān diàn nǎo tā měi tiān kàn gōng sī||tā hěn xǐ huān huì yì wǒ xǐ huān diàn nǎo tā yǐ jīng kàn jì huà le||tā bù xǐ huān wèn tí péng yǒu hěn xǐ huān huì yì bà bà yǐ jīng kàn míng piàn le	朋友很喜欢电脑。你不喜欢电脑。他每天看公司。||他很喜欢会议。我喜欢电脑。她已经看计划了。||他不喜欢问题。朋友很喜欢会议。爸爸已经看名片了。
2	食物 · 第2级	mā mā yǐ jīng mǎi miàn tiáo le nǐ míng tiān mǎi bāo zi péng yǒu bù zuò miàn tiáo||wǒ hěn xǐ huān miàn tiáo mā mā xiǎng mǎi mǐ fàn ma péng yǒu měi tiān zuò mǐ fàn||tā men mǎi jī dàn wǒ men bù xiǎng mǎi mǐ fàn tā míng tiān zuò mǐ fàn	妈妈已经买面条了。你明天买包子。朋友不做面条。||我很喜欢面条。妈妈想买米饭吗？朋友每天做米饭。||他们买鸡蛋。我们不想买米饭。他明天做米饭。
2	食物 · 第2级	tā men mǎi jī dàn tā bù xǐ huān mǐ fàn bà bà měi tiān xǐ huān bāo zi||mā mā yǐ jīng mǎi miàn tiáo le nǐ míng tiān mǎi bāo zi péng yǒu měi tiān zuò mǐ fàn||mā mā xiǎng mǎi mǐ fàn ma péng yǒu bù zuò miàn tiáo wǒ men bù xiǎng mǎi mǐ fàn	他们买鸡蛋。他不喜欢米饭。爸爸每天喜欢包子。||妈妈已经买面条了。你明天买包子。朋友每天做米饭。||妈妈想买米饭吗？朋友不做面条。我们不想买米饭。
2	旅行 · 第2级	mā mā bù xiǎng kàn xíng lǐ nǐ bù kàn fēi jī tā hěn xǐ huān dì tú||wǒ men yǐ jīng kàn fēi jī le tā men xiǎng kàn hǎi biān ma wǒ men hěn xǐ huān xíng lǐ||bà bà bù xǐ huān xíng lǐ tā men míng tiān kàn xíng lǐ tā xǐ huān dì tú	妈妈不想看行李。你不看飞机。她很喜欢地图。||我们已经看飞机了。他们想看海边吗？我们很喜欢行李。||爸爸不喜欢行李。他们明天看行李。他喜欢地图。
2	食物 · 第2级	tā míng tiān zuò mǐ fàn tā men mǎi jī dàn mā mā xiǎng mǎi mǐ fàn ma||wǒ hěn xǐ huān miàn tiáo péng yǒu bù zuò miàn tiáo wǒ měi tiān mǎi jī dàn||tā bù xǐ huān mǐ fàn mā mā yǐ jīng mǎi miàn tiáo le péng yǒu měi tiān zuò mǐ fàn	他明天做米饭。他们买鸡蛋。妈妈想买米饭吗？||我很喜欢面条。朋友不做面条。我每天买鸡蛋。||他不喜欢米饭。妈妈已经买面条了。朋友每天做米饭。
2	旅行 · 第2级	mā mā bù xiǎng kàn xíng lǐ tā men hěn xǐ huān xíng lǐ mā mā xiǎng kàn xíng lǐ ma||nǐ bù kàn fēi jī wǒ men yǐ jīng kàn fēi jī le tā men xiǎng kàn hǎi biān ma||tā hěn xǐ huān dì tú nǐ kàn fēi jī bà bà bù xǐ huān xíng lǐ	妈妈不想看行李。他们很喜欢行李。妈妈想看行李吗？||你不看飞机。我们已经看飞机了。他们想看海边吗？||她很喜欢地图。你看飞机。爸爸不喜欢行李。
2	工作 · 第2级	tā měi tiān xǐ huān míng piàn tā men xiǎng kàn diàn nǎo ma nǐ hěn xǐ huān huì yì||tā xǐ huān huì yì péng yǒu míng tiān kàn jì huà péng yǒu hěn xǐ huān diàn nǎo||mā mā bù xiǎng kàn míng piàn tā yǐ jīng kàn jì huà le péng yǒu hěn xǐ huān huì yì	她每天喜欢名片。他们想看电脑吗？你很喜欢会议。||他喜欢会议。朋友明天看计划。朋友很喜欢电脑。||妈妈不想看名片。她已经看计划了。朋友很喜欢会议。
2	学习 · 第2级	bà bà hěn xǐ huān yīng yǔ tā yǐ jīng kàn yǔ fǎ le tā míng tiān dú zuò yè||wǒ men bù xiǎng liàn xí yīng yǔ péng yǒu hěn xǐ huān yīng yǔ tā men bù xué xí yīng yǔ||bà bà míng tiān fù xí fā yīn tā men yǐ jīng kàn yīng yǔ le bà bà bù xiǎng xué xí yǔ fǎ	爸爸很喜欢英语。他已经看语法了。她明天读作业。||我们不想练习英语。朋友很喜欢英语。他们不学习英语。||爸爸明天复习发音。他们已经看英语了。爸爸不想学习语法。
2	食物 · 第2级	wǒ měi tiān mǎi jī dàn péng yǒu bù zuò miàn tiáo mā mā xiǎng mǎi mǐ fàn ma||nǐ míng tiān mǎi bāo zi tā men mǎi jī dàn mā mā yǐ jīng mǎi miàn tiáo le||wǒ hěn xǐ huān miàn tiáo tā bù xǐ huān mǐ fàn péng yǒu měi tiān zuò mǐ fàn	我每天买鸡蛋。朋友不做面条。妈妈想买米饭吗？||你明天买包子。他们买鸡蛋。妈妈已经买面条了。||我很喜欢面条。他不喜欢米饭。朋友每天做米饭。
2	学习 · 第2级	tā xiǎng liàn xí kè běn ma tā men bù fù xí hàn zì mā mā bù xiǎng dú yīng yǔ||tā men yǐ jīng kàn yīng yǔ le péng yǒu bù xiǎng fù xí fā yīn péng yǒu měi tiān xué xí fā yīn||mā mā bù jì de hàn zì wǒ míng tiān kàn zuò yè tā liàn xí yǔ fǎ	她想练习课本吗？他们不复习汉字。妈妈不想读英语。||他们已经看英语了。朋友不想复习发音。朋友每天学习发音。||妈妈不记得汉字。我明天看作业。他练习语法。
2	学习 · 第2级	mā mā hěn xǐ huān zuò yè nǐ bù xiǎng xué xí kè běn tā yǐ jīng kàn yǔ fǎ le||wǒ míng tiān kàn zuò yè bà bà bù xiǎng xué xí yǔ fǎ tā fù xí yǔ fǎ||péng yǒu měi tiān xué xí yǔ fǎ bà bà míng tiān fù xí fā yīn tā men bù jì de zuò yè	妈妈很喜欢作业。你不想学习课本。他已经看语法了。||我明天看作业。爸爸不想学习语法。她复习语法。||朋友每天学习语法。爸爸明天复习发音。他们不记得作业。
2	旅行 · 第2级	nǐ kàn fēi jī wǒ men hěn xǐ huān xíng lǐ mā mā bù xiǎng kàn xíng lǐ||tā xǐ huān hǎi biān mā mā xiǎng kàn xíng lǐ ma mā mā měi tiān xǐ huān xíng lǐ||nǐ bù kàn fēi jī tā men xiǎng kàn hǎi biān ma tā men míng tiān kàn xíng lǐ	你看飞机。我们很喜欢行李。妈妈不想看行李。||他喜欢海边。妈妈想看行李吗？妈妈每天喜欢行李。||你不看飞机。他们想看海边吗？他们明天看行李。
2	旅行 · 第2级	bà bà bù xǐ huān xíng lǐ mā mā bù xiǎng kàn xíng lǐ nǐ kàn fēi jī||tā men hěn xǐ huān xíng lǐ tā men xiǎng kàn hǎi biān ma tā yǐ jīng kàn dì tú le||wǒ men yǐ jīng kàn fēi jī le mā mā měi tiān xǐ huān xíng lǐ tā men míng tiān kàn xíng lǐ	爸爸不喜欢行李。妈妈不想看行李。你看飞机。||他们很喜欢行李。他们想看海边吗？他已经看地图了。||我们已经看飞机了。妈妈每天喜欢行李。他们明天看行李。
2	旅行 · 第2级	nǐ kàn fēi jī tā yǐ jīng kàn dì tú le nǐ bù kàn fēi jī||tā men xiǎng kàn hǎi biān ma tā xǐ huān dì tú mā mā měi tiān xǐ huān xíng lǐ||bà bà bù xǐ huān xíng lǐ wǒ men yǐ jīng kàn fēi jī le mā mā xiǎng kàn xíng lǐ ma	你看飞机。他已经看地图了。你不看飞机。||他们想看海边吗？他喜欢地图。妈妈每天喜欢行李。||爸爸不喜欢行李。我们已经看飞机了。妈妈想看行李吗？
2	旅行 · 第2级	mā mā xiǎng kàn xíng lǐ ma wǒ men yǐ jīng kàn fēi jī le mā mā měi tiān xǐ huān xíng lǐ||nǐ bù kàn fēi jī wǒ men hěn xǐ huān xíng lǐ nǐ kàn fēi jī||tā men xiǎng kàn hǎi biān ma tā men míng tiān kàn xíng lǐ tā xǐ huān hǎi biān	妈妈想看行李吗？我们已经看飞机了。妈妈每天喜欢行李。||你不看飞机。我们很喜欢行李。你看飞机。||他们想看海边吗？他们明天看行李。他喜欢海边。
2	学习 · 第2级	péng yǒu míng tiān xué xí yīng yǔ tā men měi tiān jì de zuò yè tā bù liàn xí yǔ fǎ||mā mā bù xiǎng dú yīng yǔ péng yǒu měi tiān xué xí yǔ fǎ bà bà bù jì de yīng yǔ||tā men yǐ jīng kàn yīng yǔ le bà bà míng tiān fù xí kè běn tā fù xí yǔ fǎ	朋友明天学习英语。他们每天记得作业。她不练习语法。||妈妈不想读英语。朋友每天学习语法。爸爸不记得英语。||他们已经看英语了。爸爸明天复习课本。她复习语法。
2	食物 · 第2级	wǒ men bù xiǎng mǎi mǐ fàn wǒ hěn xǐ huān miàn tiáo mā mā yǐ jīng mǎi miàn tiáo le||bà bà měi tiān xǐ huān bāo zi tā bù xǐ huān mǐ fàn tā men mǎi jī dàn||nǐ míng tiān mǎi bāo zi mā mā xiǎng mǎi mǐ fàn ma wǒ měi tiān mǎi jī dàn	我们不想买米饭。我很喜欢面条。妈妈已经买面条了。||爸爸每天喜欢包子。他不喜欢米饭。他们买鸡蛋。||你明天买包子。妈妈想买米饭吗？我每天买鸡蛋。
2	学习 · 第2级	tā men jì de fā yīn péng yǒu měi tiān jì de kè běn péng yǒu xiǎng kàn yīng yǔ ma||tā bù xué xí kè běn nǐ hěn xǐ huān kè běn wǒ men bù xiǎng liàn xí yīng yǔ||bà bà hěn xǐ huān zuò yè nǐ xiǎng xué xí fā yīn ma mā mā bù xiǎng fù xí kè běn	他们记得发音。朋友每天记得课本。朋友想看英语吗？||他不学习课本。你很喜欢课本。我们不想练习英语。||爸爸很喜欢作业。你想学习发音吗？妈妈不想复习课本。
2	学习 · 第2级	tā men míng tiān dú hàn zì bà bà xué xí fā yīn tā men bù jì de zuò yè||mā mā míng tiān xué xí kè běn mā mā jì de kè běn tā bù xué xí kè běn||péng yǒu měi tiān xué xí yǔ fǎ péng yǒu bù xiǎng liàn xí yǔ fǎ tā men míng tiān kàn hàn zì	他们明天读汉字。爸爸学习发音。他们不记得作业。||妈妈明天学习课本。妈妈记得课本。他不学习课本。||朋友每天学习语法。朋友不想练习语法。他们明天看汉字。
2	学习 · 第2级	tā men míng tiān kàn hàn zì tā fù xí yǔ fǎ wǒ men bù xiǎng liàn xí yīng yǔ||mā mā jì de kè běn bà bà xiǎng xué xí yǔ fǎ ma péng yǒu měi tiān xué xí yǔ fǎ||bà bà bù jì de yīng yǔ mā mā yǐ jīng dú yīng yǔ le tā men míng tiān dú hàn zì	他们明天看汉字。她复习语法。我们不想练习英语。||妈妈记得课本。爸爸想学习语法吗？朋友每天学习语法。||爸爸不记得英语。妈妈已经读英语了。他们明天读汉字。
2	工作 · 第2级	tā měi tiān kàn gōng sī tā men xiǎng kàn diàn nǎo ma nǐ jì de diàn nǎo||tā men bù xiǎng kàn huì yì nǐ xǐ huān wèn tí péng yǒu míng tiān kàn jì huà||tā yǐ jīng kàn jì huà le tā měi tiān xǐ huān míng piàn wǒ men bù kàn jì huà	他每天看公司。他们想看电脑吗？你记得电脑。||他们不想看会议。你喜欢问题。朋友明天看计划。||她已经看计划了。她每天喜欢名片。我们不看计划。
2	旅行 · 第2级	tā men xiǎng kàn hǎi biān ma tā men hěn xǐ huān xíng lǐ nǐ bù kàn fēi jī||tā yǐ jīng kàn dì tú le tā xǐ huān hǎi biān mā mā měi tiān xǐ huān xíng lǐ||mā mā bù xiǎng kàn xíng lǐ nǐ kàn fēi jī wǒ men yǐ jīng kàn fēi jī le	他们想看海边吗？他们很喜欢行李。你不看飞机。||他已经看地图了。他喜欢海边。妈妈每天喜欢行李。||妈妈不想看行李。你看飞机。我们已经看飞机了。
2	食物 · 第2级	nǐ míng tiān mǎi bāo zi bà bà měi tiān xǐ huān bāo zi mā mā xiǎng mǎi mǐ fàn ma||mā mā míng tiān zuò miàn tiáo tā bù xǐ huān mǐ fàn péng yǒu měi tiān zuò mǐ fàn||tā míng tiān zuò mǐ fàn tā men mǎi jī dàn péng yǒu bù zuò miàn tiáo	你明天买包子。爸爸每天喜欢包子。妈妈想买米饭吗？||妈妈明天做面条。他不喜欢米饭。朋友每天做米饭。||他明天做米饭。他们买鸡蛋。朋友不做面条。
